15 6536 21939
12 1368 0.0870875 0.237675
12 3965 -0.454474 0.0874137
12 3966 -0.0438898 -0.315919
12 3967 -0.00255033 0.173498
6 4476 0.0859675 0.230314
12 4476 0.107741 0.209375
6 4477 -0.20998 0.233424
12 4477 -0.204459 0.180359
6 3494 -0.208791 -0.252912
12 3972 0.198526 -0.180979
6 296 -0.188936 -0.229002
6 4478 0.0356261 0.264351
12 4478 0.0531274 0.244924
6 2893 -0.27306 -0.309338
6 2392 0.0560304 -0.0771442
6 4412 0.0773132 -0.180768
12 3246 0.0717066 0.215059
6 4479 -0.000225838 -0.10124
12 4479 0.0280354 -0.157186
12 1090 0.0334791 0.0802532
12 2635 -0.00160739 0.198852
6 4480 -0.218179 -0.259712
12 4480 -0.193626 -0.309079
6 4481 -0.0718449 -0.100347
12 4481 -0.0447892 0.226831
12 3978 0.251894 -0.0593361
12 3979 0.129447 -0.109142
12 3245 -0.171768 0.0511129
6 4482 0.0768238 0.193769
12 4482 0.100077 0.167193
12 3380 -0.0469909 -0.036075
6 3522 0.161043 0.0316539
6 4483 -0.0171405 -0.0951812
12 4483 0.00777664 -0.135621
6 4484 0.22042 -0.00236283
12 4484 0.257221 -0.0369241
12 3957 -0.455245 0.086177
6 4485 0.00590226 -0.100756
12 4485 0.0344064 -0.159316
12 3983 -0.191547 0.145171
12 1335 -0.480286 0.0976575
6 4486 0.22011 -0.00279929
12 4486 0.256966 -0.0364462
6 4487 0.140779 0.168093
12 4487 0.168563 0.144404
12 4324 0.041808 -0.0477625
12 3238 0.0859476 0.178241
12 3237 0.390412 -0.288763
6 4488 -0.444711 0.137889
12 4488 -0.446802 0.0761914
12 2146 0.00701178 0.205079
12 3986 0.241413 -0.0223207
12 3988 0.0298639 0.217643
6 3553 -0.136692 -0.17823
12 3990 0.113121 0.246788
12 3991 0.021536 0.302282
12 781 -0.0340815 0.128723
12 3992 0.219142 -0.198069
12 3993 0.111203 0.27726
12 3994 0.124486 0.276113
12 3995 -0.107989 0.0229081
12 3996 0.0934976 0.183535
6 4489 0.082353 0.248456
12 4489 0.104267 0.228932
6 4490 -0.4788 0.164805
12 4490 -0.483217 0.103187
6 4491 -0.0430883 -0.17483
12 4491 -0.0150778 -0.212807
6 4492 -0.0155785 -0.156856
12 4492 0.0116827 -0.200287
12 4329 -0.11474 -0.288712
6 4493 0.102647 -0.0968268
12 4493 0.13531 -0.138321
6 4494 0.0979182 -0.103379
12 4494 0.130403 -0.143617
6 3967 -0.0197705 0.205269
6 3553 -0.138115 -0.179892
12 4002 -0.267897 0.157773
12 3327 0.0195095 -0.0587632
6 4495 -0.164928 -0.0892585
12 4495 -0.145247 -0.127129
6 4496 0.149792 0.0471844
12 4496 0.178964 0.018856
12 4003 0.0543401 0.270222
6 4497 0.281568 -0.212226
12 4497 0.327968 -0.262796
6 4498 -0.14644 -0.195255
12 4498 -0.122388 -0.239832
12 4005 0.000552268 -0.0232337
12 4006 0.248618 -0.363734
12 4007 -0.0283388 -0.0311433
12 240 -0.0573544 0.0576032
12 4171 -0.0118287 -0.0105557
12 2315 0.218235 -0.0649992
6 4499 -0.172701 -0.0550244
12 4499 -0.152946 -0.0959168
6 4500 -0.173392 0.17852
12 4500 -0.162929 0.125714
6 4501 -0.172293 0.139264
12 4501 -0.160079 0.084794
12 4008 0.156388 -0.153651
6 4502 -0.455324 0.124767
12 4502 -0.455655 0.0605089
12 4334 0.337283 -0.283234
6 3265 0.0882954 0.096226
12 3303 0.240902 0.0540685
12 1294 -0.072663 0.0585511
6 3568 0.388637 -0.315241
12 2715 0.171713 -0.140378
12 4013 -0.0381685 -0.0301651
12 4259 0.0234212 -0.056925
12 2803 0.257613 -0.0624204
12 4015 -0.0657141 0.159844
12 4016 0.172601 -0.370853
12 3239 0.101688 0.16336
12 1611 0.0834753 0.102672
12 4017 0.073395 0.216348
6 2418 0.0707125 -0.116264
6 3239 0.0779879 0.190783
12 4231 -0.0453149 0.00578144
12 1655 0.0451487 0.100493
12 3269 0.116151 0.249185
6 4503 -0.383444 0.0758101
12 4503 -0.380355 0.0154205
6 4504 0.269277 -0.182898
12 4504 0.313255 -0.232797
6 4505 0.0465052 -0.0976638
12 4505 0.0775614 -0.151041
12 3341 0.091957 0.202379
12 733 0.517648 0.113565
12 3244 0.24997 -0.0409836
12 3387 0.481842 0.0696573
6 4506 0.238373 -0.179168
12 4506 0.281385 -0.227285
12 4233 0.470318 -0.376336
6 4507 -0.046037 -0.236553
12 4507 -0.0171168 -0.276838
12 3255 0.33789 -0.269621
6 4508 -0.071549 -0.135303
12 4508 -0.0463179 -0.187854
6 4509 -0.294538 -0.296434
12 4509 -0.269576 -0.348152
6 4510 0.0619641 0.0559475
12 4510 0.0702258 0.220993
12 1795 -0.0189624 0.107213
6 4511 -0.0257157 -0.1492
12 4511 0.00235322 -0.190099
12 3277 0.0314057 0.297028
6 4512 -0.147663 0.0593489
12 4512 -0.131278 0.00578573
12 4028 0.23338 -0.356456
12 3220 -0.0378672 0.218547
6 4513 0.0924911 -0.143304
12 4513 0.1241 -0.178899
6 4514 -0.0624809 -0.231936
12 4514 -0.0339414 -0.269487
12 3283 0.0220045 -0.0683683
12 4032 0.195635 0.0415446
6 4515 -0.0472455 -0.180012
12 4515 -0.020866 -0.222061
12 2839 -0.0604105 0.0584708
6 4516 0.463254 0.114305
12 4516 0.502828 0.118413
12 4038 -0.453824 0.0827587
6 2780 -0.0866066 0.0749069
6 4517 -0.064093 -0.131873
12 4517 -0.0395906 -0.18101
12 4346 -0.193651 -0.25931
12 4347 0.279894 -0.105661
6 4518 0.185974 -0.300252
12 4518 0.226023 -0.34216
6 4519 -0.247688 0.216453
12 4519 -0.242886 0.159885
12 4041 0.168891 0.0506709
6 4520 0.191334 -0.330248
12 4520 0.232523 -0.373079
12 4042 0.484093 0.0646663
6 4521 0.0127017 0.188625
12 4521 0.0314741 0.160555
12 4043 0.491175 0.0518969
6 4522 0.0149059 0.257298
12 4522 0.0321108 0.235321
12 2647 0.0400431 0.263485
12 4348 -0.00759471 0.252761
12 2185 -0.0383025 0.201928
6 4523 0.0457161 -0.0378069
12 4523 0.0738988 -0.0764403
12 4048 0.110683 0.276223
6 4524 0.0727626 -0.16627
12 4524 0.104963 -0.206332
12 4052 0.00525865 -0.0240058
12 4263 0.489066 0.1001
12 1638 0.212931 -0.00519368
12 4184 0.0237823 0.165828
12 3224 -0.0352773 0.207491
6 4525 -0.00110045 0.0894535
12 4525 0.0198822 0.0504354
12 1816 0.0439787 0.0587305
6 4526 0.00972557 -0.155343
12 4526 0.0399347 -0.220346
6 928 0.115258 -0.0784554
6 4527 0.0915269 -0.0502368
12 4527 0.120065 -0.0875224
6 2970 -0.105458 -0.0843381
12 4058 0.225263 -0.345876
6 4528 0.0198002 -0.0952943
12 4528 0.0486457 -0.151038
12 4060 -0.0423106 0.0809726
6 3341 0.0709707 0.221784
12 3267 0.0268375 -0.0536576
12 3236 -0.0315647 0.00519981
12 4062 -0.250277 0.139408
6 4529 0.104076 -0.108023
12 4529 0.136718 -0.148472
6 4530 -0.0554032 -0.281546
12 4530 -0.0269274 -0.320557
6 4531 -0.0535021 -0.175973
12 4531 -0.0274555 -0.224526
6 4532 0.0371736 -0.111593
12 4532 0.068066 -0.168922
12 765 0.531846 0.103086
12 2802 -0.0399323 0.0817937
6 4533 -0.196779 -0.12422
12 4533 -0.174526 -0.163354
6 4534 -0.145523 -0.239798
12 4534 -0.121139 -0.304195
12 3287 0.15109 -0.010438
6 4535 -0.45398 -0.0702769
12 4535 -0.43017 -0.0734922
6 4536 0.0466758 -0.0480633
12 4536 0.0744369 -0.0859909
12 4073 0.0290442 0.00534576
6 4537 0.411604 0.0919268
12 4537 0.446865 0.0945747
6 4538 0.190263 0.01179
12 4538 0.224969 -0.0233898
6 4539 -0.173323 0.141201
12 4539 -0.161306 0.0868526
6 4540 0.164367 -0.357816
12 4540 0.203037 -0.393128
12 2645 -0.0346919 0.21773
12 2758 0.0698103 0.141203
12 4061 0.102839 -0.108016
6 1974 0.0505305 0.245416
12 4079 -0.0527758 0.0916636
6 4541 -0.0568101 -0.228565
12 4541 -0.0293043 -0.268393
12 4191 0.146332 -0.272964
12 3318 0.482172 -0.391663
12 4081 0.061663 0.178855
6 2852 -0.0447704 -0.134517
6 4542 0.140768 0.124847
12 4542 0.168228 0.0941937
6 4543 -0.0714837 0.0147437
12 4543 -0.0513672 -0.0242239
6 4544 0.415518 -0.327567
12 4544 0.473127 -0.386481
12 1884 0.0919149 -0.10312
6 4514 -0.0621203 -0.23159
12 4083 -0.152013 -0.141677
6 4545 -0.123986 0.0322723
12 4545 -0.106781 -0.0194115
6 4514 -0.0541375 0.0602042
12 750 0.107919 0.02785
6 4546 0.127079 0.207788
12 4546 0.15451 0.177153
12 4267 0.190005 -0.359341
12 4090 0.358204 0.0901592
6 4547 -0.23914 0.20669
12 4547 -0.235191 0.151409
12 4091 -0.471767 0.081185
6 4548 0.415509 0.0899763
12 4548 0.451984 0.0927117
12 4092 -0.0448888 -0.123407
6 4549 -0.0417135 -0.134334
12 4549 -0.014559 -0.170654
6 4550 0.0677695 0.156529
12 4550 0.0904842 0.126848
12 1216 0.0465439 0.265289
12 4269 0.100703 0.282203
12 2650 0.0613537 0.207777
12 4199 -0.0688555 -0.162165
6 4551 0.216179 -0.329649
12 4551 0.258277 -0.372643
12 3322 -0.0236035 -0.199829
6 4552 -0.459598 0.172042
12 4552 -0.463877 0.113304
6 4553 -0.0740034 -0.144794
12 4553 -0.0491684 -0.194659
12 3323 0.267909 -0.0686444
12 4242 -0.534501 -0.0432575
12 2229 0.04987 0.172126
6 4554 0.18036 -0.135112
12 4554 0.221553 -0.212225
6 4555 -0.0519129 -0.180585
12 4555 -0.0254138 -0.222671
6 4556 -0.155083 0.15208
12 4556 -0.142659 0.0982622
12 4101 0.283263 0.0799234
12 4362 0.208154 0.00513162
12 4102 0.343179 0.0880596
6 4557 -0.07857 -0.154967
12 4557 -0.0517725 -0.197605
6 4558 0.0636375 -0.115373
12 4558 0.0936043 -0.152286
6 4559 -0.131858 -0.0405507
12 4559 -0.110922 -0.0732547
6 4560 -0.17859 0.201206
12 4560 -0.170138 0.148221
12 4105 0.0910872 0.245119
12 4364 -0.232491 0.188699
12 4106 0.0700529 0.245526
6 1437 -0.0347432 -0.103265
6 4561 0.0194089 -0.0249113
12 4561 0.045731 -0.0625026
6 1768 0.0715221 0.16807
6 4505 0.0484257 -0.107148
12 2871 0.467272 -0.012698
12 4111 0.0495818 0.18676
6 4562 -0.282481 0.240032
12 4562 -0.281498 0.183776
12 2197 0.00659972 -0.224743
12 2872 0.195796 -0.375791
6 4563 -0.0199039 -0.155502
12 4563 0.007719 -0.197495
6 4556 -0.154815 0.150904
12 4113 0.0237636 0.155504
6 4564 0.00809624 0.261418
12 4564 0.024291 0.238826
6 4565 -0.0925637 -0.0227059
12 4565 -0.072596 -0.0722038
6 4566 -0.0283493 0.164675
12 4566 -0.00967702 0.13168
12 4370 -0.00012144 0.15352
12 4118 0.015012 0.216691
12 4119 -0.0221226 -0.22739
6 4567 -0.161261 -0.178412
12 4567 -0.137941 -0.224628
6 4568 0.0700635 0.0629639
12 4568 0.0963059 0.0277921
12 4245 0.159879 -0.342993
12 4123 -0.0437474 -0.0256215
6 4569 0.024897 0.233619
12 4569 0.0442512 0.209141
12 4372 0.177147 -0.143508
6 4505 0.0475363 -0.101538
6 1958 0.0394444 -0.084709
12 4373 -0.0614412 0.206535
12 3286 -0.0407473 0.189379
6 4570 -0.455714 0.165747
12 4570 -0.45974 0.105557
6 4571 -0.0787172 -0.285022
12 4571 -0.0481016 -0.312506
6 4572 -0.158659 0.160073
12 4572 -0.148252 0.109167
12 4131 0.0432258 0.181366
6 4549 -0.0408391 -0.128408
12 4135 0.0478556 0.189163
6 4573 0.119078 0.213254
12 4573 0.146341 0.175243
12 4375 -0.163087 -0.223141
12 4139 -0.0481984 0.118836
6 1446 -0.114189 0.113432
12 4246 0.0158169 0.152711
6 4574 -0.125221 -0.0288911
13 4574 -0.0663089 -0.0460365
6 4574 -0.12707 -0.0287839
6 3476 0.107338 -0.187554
13 4143 0.198055 0.0692333
13 2526 -0.111882 -0.0897073
13 3825 -0.184302 -0.106275
6 2031 0.00504357 -0.00210656
13 3826 0.0841492 -0.00326118
13 4379 0.451071 -0.291055
6 1995 -0.010271 0.0654094
6 2448 0.157809 0.113405
13 3832 0.241431 0.137537
13 2327 -0.213218 -0.0245809
13 4281 -0.0300738 0.190924
13 2812 0.0408577 0.0937087
13 3836 -0.153619 -0.110321
13 4395 0.0650828 -0.202509
13 2813 0.127264 0.0960793
13 2567 0.101437 0.105656
13 3142 0.0649055 0.0848453
6 4575 0.210232 0.101627
13 4575 0.277252 0.0857837
13 3846 0.287897 -0.186039
13 3848 0.101009 0.106423
13 2243 -0.0472365 -0.0909363
13 3850 0.000775428 -0.302455
13 1342 -0.0130392 0.112744
13 807 -0.152644 -0.0277049
13 3856 -0.00135414 0.0949657
13 2564 -0.0163534 0.0134828
13 3858 0.0136238 -0.0984535
6 3603 -0.46147 0.168925
13 4291 0.311895 -0.110725
13 2810 0.457326 -0.296416
13 4218 0.438367 -0.294005
13 3174 0.0933079 0.0841558
13 1658 0.072427 0.109854
6 4576 0.391034 -0.298772
13 4576 0.493147 -0.340884
13 2306 0.224737 -0.00728843
6 2621 -0.213983 0.167794
13 3186 0.257934 -0.161642
6 3650 0.127372 -0.315914
13 4219 0.45768 -0.311594
13 3892 0.19606 0.076842
6 4577 0.317987 -0.242714
13 4577 0.415056 -0.281251
6 2584 -0.479962 0.187149
6 2634 -0.0907824 -0.126148
13 3897 -0.161415 0.220297
6 4578 0.311354 -0.245137
13 4578 0.405477 -0.282124
6 4579 0.0564673 0.133768
13 4579 0.153865 0.108566
13 1336 0.374277 -0.257047
13 1350 0.0573957 0.0757728
13 3898 0.294177 -0.202058
6 2066 0.137305 -0.104568
13 1873 0.440873 -0.292686
6 4580 0.197255 -0.0666364
13 4580 0.274626 -0.0913623
13 4440 0.23397 -0.187016
13 2836 0.0454472 -0.228146
6 3673 0.104498 -0.0751995
13 780 0.269561 -0.0975624
6 3664 -0.152766 -0.0718338
6 3667 0.401206 -0.297773
13 1615 0.01916 -0.0847508
13 4445 -0.162343 0.212543
13 3909 0.0177556 -0.0794886
13 3911 0.289941 -0.0931774
6 4581 -0.262809 0.238851
13 4581 -0.150112 0.21238
13 3146 0.0758951 0.0871569
6 4582 0.192282 0.0437176
13 4582 -0.035099 0.11991
13 3925 0.237229 0.0537895
13 767 0.202645 -0.144239
13 2316 -0.36799 0.0996084
6 4583 0.215212 -0.14948
13 4583 0.313235 -0.184614
6 3691 -0.0319199 -0.234391
13 4160 -0.223003 0.0370727
13 1876 0.250305 -0.333984
13 3932 -0.0312635 -0.335051
6 3681 -0.229229 0.24454
13 2168 0.172664 0.0968272
13 3935 0.0183609 -0.272965
13 4461 -0.171132 0.21781
13 3251 0.345556 -0.242173
13 3158 0.00385247 0.0461644
6 4584 -0.0473604 -0.0338128
13 4584 0.0320658 -0.0568614
13 1060 -0.0137785 0.0726355
13 3941 -0.160475 -0.126537
13 2827 -0.165887 0.222205
6 3057 0.341059 -0.244462
13 4470 0.331562 -0.238424
13 2727 -0.0977449 -0.114121
13 3951 0.313375 -0.206733
13 3544 -0.0101699 -0.324129
13 4227 0.450921 -0.301605
13 3958 -0.113613 -0.0664745
13 3965 -0.367063 0.129829
13 3969 0.289297 -0.182862
13 3970 -0.115714 -0.0540148
13 3971 0.0192012 -0.279341
6 4585 0.0814157 -0.109094
13 4585 0.206495 -0.154549
6 4586 -0.440509 0.130553
13 4586 -0.355077 0.109126
13 3979 0.180436 -0.0958179
13 3981 0.343759 -0.247933
13 1335 -0.390602 0.138168
6 3735 -0.40591 0.0737473
13 1101 0.0837317 0.0897744
6 4160 -0.290329 0.0527534
6 2752 -0.235036 0.171626
13 3316 -0.173965 -0.0436835
13 4329 -0.0530861 -0.262079
6 4587 0.407617 -0.311178
13 4587 0.510155 -0.353506
6 4588 0.207424 -0.185555
13 4588 0.298015 -0.219734
13 2731 0.0531426 0.134671
13 4002 -0.157713 0.186331
13 4497 0.377447 -0.248874
13 4171 0.042767 0.00750969
13 4499 -0.107388 -0.0747738
13 4337 0.027088 0.039249
6 4589 0.415762 0.100443
13 4589 0.449817 0.0925646
6 4590 0.213676 -0.195391
13 4590 0.302618 -0.22818
6 2467 -0.00709679 0.116063
13 4231 0.0276939 0.0206102
6 4591 0.268389 -0.204624
13 4591 0.3695 -0.243683
6 3231 0.251252 -0.187105
13 3265 0.184746 0.0718403
6 4592 0.183937 -0.152908
13 4592 0.275267 -0.186712
6 347 -0.0461679 -0.196494
6 4589 0.409936 0.101824
13 4021 0.0772173 -0.0387986
13 4507 0.0138962 -0.256639
13 2854 -0.138924 -0.106685
6 3431 0.421893 0.110136
13 4176 -0.3251 -0.00107119
6 4593 0.108446 -0.0650166
13 4593 0.191225 -0.0918675
6 2168 0.0738898 0.122915
6 4594 0.411992 0.0923709
13 4594 0.447272 0.0840808
13 762 0.285157 -0.178025
6 4595 0.344549 -0.233937
13 4595 0.444509 -0.273419
13 3290 0.103742 0.150083
13 4516 0.502233 0.105976
13 4347 0.321515 -0.0991127
13 4040 -0.350495 0.101424
13 4044 0.483975 0.0975292
13 4046 -0.378185 0.159568
13 2866 0.0376259 0.105506
13 4263 0.49058 0.0877771
13 1638 0.267289 0.00318485
13 3321 0.375832 -0.235677
6 4596 0.380564 0.0856988
13 4596 0.402798 0.0796738
13 4060 0.0224137 0.0970349
6 4597 -0.508844 -0.000439782
13 4597 -0.493413 0.0077784
13 2318 0.495281 -0.327185
13 4186 0.454515 0.0825539
6 4598 -0.0663283 -0.280856
13 4598 -0.0116748 -0.299028
6 3765 -0.0975523 -0.168322
6 4599 -0.229284 0.169159
13 4599 -0.12063 0.141773
13 2863 0.453097 0.084768
13 4070 0.345162 0.0597778
13 2302 0.404351 -0.293676
13 733 0.488876 0.09245
6 4600 0.0828559 0.101409
13 4600 0.183761 0.0725447
13 3295 0.469641 0.0906075
13 4543 0.0117317 -0.00894069
6 4601 -0.35456 0.0512573
13 4601 -0.287176 0.0368032
6 4602 -0.0327685 -0.167952
13 4602 0.0348762 -0.190643
6 4603 -0.409912 0.0002517
13 4603 -0.398101 0.00703412
6 4604 -0.364862 -0.00947721
13 4604 -0.34732 -0.00351023
6 4605 -0.0824629 -0.165667
13 4605 0.0503041 -0.218964
13 4550 0.156475 0.135794
6 4606 0.157127 -0.114982
13 4606 0.243222 -0.144503
6 4607 -0.469294 0.15669
13 4607 -0.383655 0.135261
13 4094 -0.133614 0.1703
13 3267 0.0792992 -0.0389658
6 3744 0.0709147 0.162901
6 2453 -0.278421 -0.00126786
13 2324 -0.0160568 -0.113427
6 2453 -0.27848 -0.00140106
6 3562 -0.063893 -0.238378
13 4555 0.01133 -0.202763
13 3335 -0.273182 0.0276575
13 1768 0.159538 0.148248
6 4608 0.362442 -0.246153
13 4608 0.463126 -0.286747
13 3346 -0.391536 0.00719002
13 4110 0.39843 0.0799123
6 4609 0.0657698 0.164114
13 4609 0.151485 0.144304
6 4610 -0.353124 0.0504249
13 4610 -0.284609 0.0350524
13 4119 0.0159607 -0.208318
13 4123 0.0141521 -0.0069516
6 4611 0.0984937 -0.0638973
13 4611 0.182264 -0.0916037
6 3752 -0.268926 0.238514
13 4127 0.00649327 0.068898
13 4129 0.064322 0.0255442
6 1716 -0.401795 -0.000754258
6 1855 -0.418317 0.102055
6 4612 0.297234 -0.210874
13 4612 0.389995 -0.246931
13 4202 0.310019 0.071447
6 4613 -0.0781857 0.189315
13 4613 6.28585e-05 0.172802
6 834 0.283832 0.0631006
13 4276 0.0284521 -0.204061
6 4614 -0.2172 0.218905
13 4614 -0.103209 0.19293
13 3272 0.222613 -0.15365
6 4615 -0.168677 0.0703552
14 4615 -0.0245471 0.0628053
6 2923 0.141821 0.211165
6 2923 0.142007 0.211322
14 3152 0.241876 0.193002
14 3138 0.366766 -0.00138309
14 3168 0.235576 0.29664
6 3086 0.00162019 -0.177394
14 2552 0.130495 0.0710753
6 4616 0.0990177 0.189043
14 4616 0.117172 0.27434
14 4296 0.393817 0.0623207
14 3913 -0.114896 0.0206335
14 3973 -0.0336096 -0.157322
14 1090 0.245021 0.106747
14 2145 -0.503351 0.0402412
14 4012 0.20971 0.116747
14 4589 0.477545 0.0790197
6 4617 0.0583614 -0.182967
14 4617 0.274555 -0.141158
6 652 0.195082 0.094731
14 3342 0.171937 0.266225
6 967 -0.448481 -0.00593165
6 652 -0.18625 -0.286441
14 3290 0.207595 0.160913
6 4589 0.3901 0.106263
6 967 -0.445826 -0.00389691
6 967 -0.444477 -0.00585252
6 963 -0.137649 0.05118
6 967 -0.412665 0.00476957
6 652 -0.478127 0.00102415
6 967 -0.41437 0.000533653
6 4618 0.0536404 0.181488
14 4618 0.249017 0.168412
14 3404 0.486408 0.0831467
6 967 -0.52197 -0.0147046
6 652 0.414118 0.0921511
6 967 -0.386857 0.00305752
14 3295 0.48037 0.0800719
6 967 0.51957 0.0993848
6 967 0.402264 0.0879949
6 652 0.215664 0.0675756
6 652 -0.521351 -0.0074513
6 967 0.235456 0.0717781
6 652 0.212766 0.069475
6 652 0.23208 0.0761581
6 652 -0.52973 -0.00502758
6 967 0.239212 0.0724188
6 4619 -0.0253116 0.188152
14 4619 0.160361 0.17694
6 652 -0.534423 -0.00531367
6 652 0.427379 0.0942734
6 652 0.215721 0.0698746
6 967 -0.508597 -0.0126475
6 2246 0.24225 0.0538314
6 967 -0.403118 0.00117716
6 4589 0.378809 0.0922417
6 652 0.266697 0.0759042
6 652 0.404658 0.0909461
6 967 -0.400803 0.00241165
6 967 -0.554402 -0.0157064
6 967 -0.539903 -0.0133945
6 652 -0.484421 -0.00993288
6 652 0.325231 0.086654
6 652 0.321503 0.0863741
7 4620 -0.247157 0.050128
8 4620 -0.261946 0.0419262
8 3351 0.104909 -0.0315795
7 4621 -0.0622665 0.0708212
8 4621 -0.0888515 0.0645223
7 4622 0.151819 0.077689
8 4622 0.142052 0.0753964
7 4144 0.0692995 0.120627
8 3141 -0.0949962 0.281712
7 4144 0.067906 0.122186
8 3828 0.0394613 0.119284
8 105 -0.0902006 0.0881679
7 4623 0.143128 0.120184
8 4623 0.134685 0.120676
8 2808 0.168153 -0.0455744
7 4624 0.117322 0.107651
8 4624 0.0945338 0.105334
7 4625 0.0808906 0.116147
8 4625 0.0535013 0.113998
7 4626 -0.0597707 0.0957662
8 4626 -0.0897438 0.0895557
7 4627 -0.0340325 0.0791857
8 4627 -0.0655421 0.0742039
7 4624 0.117474 0.108096
7 2351 -0.242727 -0.0507573
7 4628 -0.17126 -0.0111835
8 4628 -0.201931 -0.0196295
7 4629 0.130821 0.148205
8 4629 0.121374 0.148564
7 4630 0.0459104 0.290441
8 4630 0.031478 0.291071
7 4631 -0.286137 0.0186805
8 4631 -0.311009 0.00974971
7 1490 -0.0825161 0.0939509
7 3145 -0.0435844 0.0140739
7 3143 -0.0527915 -0.0132658
8 20 -0.0377323 0.146889
7 4632 -0.0401503 0.305693
8 4632 -0.0555671 0.302531
8 2878 -0.091534 0.073179
7 4633 0.0669945 0.145685
8 4633 0.0428933 0.142772
7 482 0.106511 0.138288
7 4634 -0.034276 0.314218
8 4634 -0.0502147 0.31093
7 20 -0.0109568 0.15121
7 4635 -0.082395 -0.00564932
8 4635 -0.103518 -0.0119267
7 4636 -0.0661222 0.00259258
8 4636 -0.0825677 -0.00387891
7 4637 -0.247199 0.0192056
8 4637 -0.272476 0.0102276
8 2328 -0.0313392 0.11763
7 4637 -0.246956 0.0186243
8 1636 0.0206984 0.0780523
7 4638 0.0253941 -0.0885804
8 4638 0.0167398 -0.0943096
7 4639 0.0495959 0.063571
8 4639 0.0247768 0.0604068
8 3142 -0.10585 0.106103
7 4640 0.10564 0.0598438
8 4640 0.0831454 0.0565651
8 1508 -0.0376275 0.307289
8 984 0.0829752 0.0751762
7 4641 0.0190457 -0.132391
8 4641 0.0115737 -0.138915
7 1817 -0.0541481 0.0270159
8 2335 0.0147971 -0.130083
8 3866 0.0371213 0.0867541
8 3850 -0.0819087 -0.283939
8 2311 -0.244163 -0.137149
8 807 -0.321468 -0.00648411
7 4642 0.105033 0.117951
8 4642 0.0793265 0.115861
7 4643 0.126041 0.0675439
8 4643 0.103301 0.0660928
7 4644 -0.165763 0.0941477
8 4644 -0.18751 0.0864539
7 818 -0.235032 0.119367
8 2596 0.0350477 0.0848753
8 119 0.0398234 0.0944277
7 4645 -0.0995141 -0.279161
8 4645 -0.0981035 -0.283547
7 4646 -0.090441 0.109422
8 4646 -0.125 0.100582
8 2883 0.0736755 0.103704
7 3889 0.0712523 -0.0274913
7 2356 -0.0578804 0.312697
8 2148 -0.0645484 0.312802
8 2780 -0.246286 0.0666566
7 4647 -0.296766 0.0122006
8 4647 -0.324418 0.00315593
7 4648 -0.0656821 -0.000696394
8 4648 -0.082277 -0.00698369
8 1558 -0.379131 0.0152224
7 1817 -0.0601664 0.0279717
7 4649 0.104267 0.191922
8 4649 0.0925306 0.193191
7 4650 -0.0778952 0.117145
8 4650 -0.107135 0.110911
7 4651 -0.0523627 0.317546
8 4651 -0.067833 0.312817
7 4652 0.121008 0.0348044
8 4652 0.0985993 0.0306939
7 119 0.067306 0.0981999
7 4169 -0.407128 0.0459422
7 27 -0.184472 0.0663249
7 4653 0.0971141 0.218474
8 4653 0.0825589 0.220227
7 3190 -0.0605877 0.216371
7 4654 0.0619006 -0.132652
8 4654 0.0507454 -0.141506
8 2085 -0.097035 0.198528
7 4655 0.0272316 0.155924
8 4655 -0.0101828 0.15217
7 4656 -0.0136785 0.193173
8 4656 -0.0406275 0.188798
7 4657 0.0241479 -0.0112494
8 4657 0.0172166 -0.0163055
7 4658 -0.272146 0.0170939
8 4658 -0.299144 0.00759482
7 2680 -0.01256 0.0180335
7 1525 0.00131974 0.0409457
8 3914 0.157267 -0.0355312
7 4659 0.0869962 -0.234289
8 4659 -0.267814 -0.261719
7 4660 -0.112419 0.0369982
8 4660 -0.137396 0.0291768
7 4661 -0.0144874 0.173152
8 4661 -0.0429974 0.169068
8 3868 0.0936298 0.0684351
8 79 -0.0301206 0.181137
8 3903 -0.130792 -0.0897255
7 4662 -0.0790564 -0.264595
8 4662 -0.0791694 -0.270167
7 4663 -0.00752364 0.307105
8 4663 -0.021846 0.305321
8 2645 -0.0898254 0.248132
8 3910 -0.453577 0.042076
7 3914 0.173855 -0.0297869
8 1767 0.107211 0.0262673
7 4664 -0.284727 0.00779049
8 4664 -0.31389 -0.0015619
7 79 -0.00483149 0.184379
7 2139 0.357742 -0.339739
7 4665 -0.125544 0.0713145
8 4665 -0.149206 0.0625162
7 4666 0.148331 0.0472109
8 4666 0.122536 0.0428894
8 3925 0.077988 0.0816689
